java -jar RankLib-2.14.jar -train ../data/experiment/no_ngram_train.txt -test ../data/experiment/no_ngram_test.txt -validate ../data/experiment/no_ngram_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_no_ngram.txt

Discard orig. features
Training data:	../data/experiment/no_ngram_train.txt
Test data:	../data/experiment/no_ngram_test.txt
Validation data:	../data/experiment/no_ngram_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_no_ngram.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/no_ngram_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/no_ngram_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/no_ngram_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
489     | 0.9539    | 0.925     | 
490     | 0.9539    | 0.925     | 
491     | 0.9539    | 0.925     | 
492     | 0.9539    | 0.9249    | 
493     | 0.9539    | 0.9249    | 
494     | 0.9539    | 0.925     | 
495     | 0.9539    | 0.9249    | 
496     | 0.9539    | 0.925     | 
497     | 0.9539    | 0.925     | 
498     | 0.9539    | 0.925     | 
499     | 0.9539    | 0.925     | 
500     | 0.9539    | 0.925     | 
501     | 0.9539    | 0.9249    | 
502     | 0.9539    | 0.9249    | 
503     | 0.9539    | 0.9249    | 
504     | 0.9539    | 0.9249    | 
505     | 0.9539    | 0.9249    | 
506     | 0.9539    | 0.9249    | 
507     | 0.9539    | 0.9249    | 
508     | 0.9539    | 0.9249    | 
509     | 0.9539    | 0.9249    | 
510     | 0.9539    | 0.925     | 
511     | 0.9539    | 0.925     | 
512     | 0.9539    | 0.925     | 
513     | 0.9539    | 0.925     | 
514     | 0.9539    | 0.925     | 
515     | 0.9539    | 0.925     | 
516     | 0.9539    | 0.925     | 
517     | 0.9539    | 0.925     | 
518     | 0.9539    | 0.925     | 
519     | 0.9539    | 0.925     | 
520     | 0.9539    | 0.925     | 
521     | 0.9539    | 0.925     | 
522     | 0.9539    | 0.925     | 
523     | 0.9539    | 0.925     | 
524     | 0.9539    | 0.925     | 
525     | 0.9539    | 0.925     | 
526     | 0.9539    | 0.925     | 
527     | 0.9539    | 0.925     | 
528     | 0.9539    | 0.925     | 
529     | 0.9539    | 0.925     | 
530     | 0.9539    | 0.925     | 
531     | 0.9539    | 0.925     | 
532     | 0.9539    | 0.9249    | 
533     | 0.9539    | 0.9249    | 
534     | 0.9539    | 0.9249    | 
535     | 0.9539    | 0.9249    | 
536     | 0.9539    | 0.925     | 
537     | 0.9539    | 0.925     | 
538     | 0.9539    | 0.925     | 
539     | 0.9539    | 0.925     | 
540     | 0.9539    | 0.925     | 
541     | 0.9539    | 0.925     | 
542     | 0.9539    | 0.925     | 
543     | 0.9539    | 0.925     | 
544     | 0.9539    | 0.925     | 
545     | 0.9539    | 0.925     | 
546     | 0.9539    | 0.925     | 
547     | 0.9539    | 0.925     | 
548     | 0.9539    | 0.925     | 
549     | 0.9539    | 0.925     | 
550     | 0.9539    | 0.925     | 
551     | 0.9539    | 0.925     | 
552     | 0.9539    | 0.925     | 
553     | 0.9539    | 0.925     | 
554     | 0.9539    | 0.925     | 
555     | 0.9539    | 0.925     | 
556     | 0.9539    | 0.925     | 
557     | 0.9539    | 0.925     | 
558     | 0.9539    | 0.925     | 
559     | 0.9539    | 0.925     | 
560     | 0.9539    | 0.925     | 
561     | 0.9539    | 0.925     | 
562     | 0.9539    | 0.9249    | 
563     | 0.9539    | 0.925     | 
564     | 0.9539    | 0.925     | 
565     | 0.9539    | 0.925     | 
566     | 0.9539    | 0.9249    | 
567     | 0.9539    | 0.925     | 
568     | 0.9539    | 0.9249    | 
569     | 0.9539    | 0.925     | 
570     | 0.9539    | 0.925     | 
571     | 0.9539    | 0.925     | 
572     | 0.9539    | 0.925     | 
573     | 0.9539    | 0.925     | 
574     | 0.9539    | 0.9249    | 
575     | 0.9539    | 0.925     | 
576     | 0.9539    | 0.925     | 
577     | 0.9539    | 0.925     | 
578     | 0.9539    | 0.925     | 
579     | 0.9539    | 0.925     | 
580     | 0.9539    | 0.925     | 
581     | 0.9539    | 0.925     | 
582     | 0.9539    | 0.925     | 
583     | 0.9539    | 0.925     | 
584     | 0.9539    | 0.925     | 
585     | 0.9539    | 0.925     | 
586     | 0.9539    | 0.925     | 
587     | 0.9539    | 0.925     | 
588     | 0.9539    | 0.925     | 
589     | 0.9539    | 0.925     | 
590     | 0.9539    | 0.925     | 
591     | 0.9539    | 0.925     | 
592     | 0.9539    | 0.925     | 
593     | 0.9539    | 0.925     | 
594     | 0.9539    | 0.925     | 
595     | 0.9539    | 0.925     | 
596     | 0.9539    | 0.9254    | 
597     | 0.9539    | 0.9254    | 
598     | 0.9539    | 0.9255    | 
599     | 0.9539    | 0.9255    | 
600     | 0.9539    | 0.925     | 
601     | 0.9539    | 0.925     | 
602     | 0.9539    | 0.925     | 
603     | 0.9539    | 0.925     | 
604     | 0.9539    | 0.925     | 
605     | 0.9539    | 0.925     | 
606     | 0.9539    | 0.925     | 
607     | 0.9539    | 0.925     | 
608     | 0.9539    | 0.925     | 
609     | 0.9539    | 0.925     | 
610     | 0.9539    | 0.925     | 
611     | 0.9539    | 0.9255    | 
612     | 0.9539    | 0.925     | 
613     | 0.9539    | 0.9255    | 
614     | 0.9539    | 0.9255    | 
615     | 0.9539    | 0.9255    | 
616     | 0.9539    | 0.9255    | 
617     | 0.9539    | 0.9255    | 
618     | 0.9539    | 0.9255    | 
619     | 0.9539    | 0.9255    | 
620     | 0.9539    | 0.9255    | 
621     | 0.9539    | 0.9255    | 
622     | 0.9539    | 0.9255    | 
623     | 0.9539    | 0.9255    | 
624     | 0.9539    | 0.9255    | 
625     | 0.9539    | 0.9255    | 
626     | 0.9539    | 0.9255    | 
627     | 0.9539    | 0.9255    | 
628     | 0.9539    | 0.9255    | 
629     | 0.9539    | 0.9254    | 
630     | 0.9539    | 0.9254    | 
631     | 0.9539    | 0.9254    | 
632     | 0.9539    | 0.9254    | 
633     | 0.9539    | 0.9254    | 
634     | 0.9539    | 0.9254    | 
635     | 0.9539    | 0.9254    | 
636     | 0.9539    | 0.9254    | 
637     | 0.9539    | 0.9254    | 
638     | 0.9539    | 0.9254    | 
639     | 0.9539    | 0.9254    | 
640     | 0.9539    | 0.9254    | 
641     | 0.9539    | 0.9254    | 
642     | 0.9539    | 0.9254    | 
643     | 0.9539    | 0.9254    | 
644     | 0.9539    | 0.9254    | 
645     | 0.9539    | 0.9254    | 
646     | 0.9539    | 0.9254    | 
647     | 0.9539    | 0.9254    | 
648     | 0.9539    | 0.9254    | 
649     | 0.9539    | 0.9254    | 
650     | 0.9539    | 0.9254    | 
651     | 0.9539    | 0.9254    | 
652     | 0.9539    | 0.9254    | 
653     | 0.9539    | 0.9254    | 
654     | 0.9539    | 0.9254    | 
655     | 0.9539    | 0.9254    | 
656     | 0.9539    | 0.9254    | 
657     | 0.9539    | 0.9254    | 
658     | 0.9539    | 0.9254    | 
659     | 0.9539    | 0.9254    | 
660     | 0.9539    | 0.9254    | 
661     | 0.9539    | 0.9254    | 
662     | 0.9539    | 0.9254    | 
663     | 0.9539    | 0.9254    | 
664     | 0.9539    | 0.9254    | 
665     | 0.9539    | 0.9254    | 
666     | 0.9539    | 0.9254    | 
667     | 0.9539    | 0.9254    | 
668     | 0.9539    | 0.9254    | 
669     | 0.9539    | 0.9254    | 
670     | 0.9539    | 0.9254    | 
671     | 0.9539    | 0.9254    | 
672     | 0.9539    | 0.9254    | 
673     | 0.9539    | 0.9254    | 
674     | 0.9539    | 0.9254    | 
675     | 0.9539    | 0.9254    | 
676     | 0.9539    | 0.9254    | 
677     | 0.9539    | 0.9254    | 
678     | 0.9539    | 0.9254    | 
679     | 0.9539    | 0.9254    | 
680     | 0.9539    | 0.9254    | 
681     | 0.9539    | 0.9254    | 
682     | 0.9539    | 0.9254    | 
683     | 0.9539    | 0.9254    | 
684     | 0.9539    | 0.9254    | 
685     | 0.9539    | 0.9254    | 
686     | 0.9539    | 0.9254    | 
687     | 0.9539    | 0.9254    | 
688     | 0.9539    | 0.9254    | 
689     | 0.9539    | 0.9254    | 
690     | 0.9539    | 0.9254    | 
691     | 0.9539    | 0.9254    | 
692     | 0.9539    | 0.9254    | 
693     | 0.9539    | 0.9254    | 
694     | 0.9539    | 0.9254    | 
695     | 0.9539    | 0.9254    | 
696     | 0.9539    | 0.9254    | 
697     | 0.9539    | 0.9254    | 
698     | 0.9539    | 0.9254    | 
699     | 0.9539    | 0.9254    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.9539
NDCG@10 on validation data: 0.9255
---------------------------------
NDCG@10 on test data: 0.9696

Model saved to: ../model/experiment/model_no_ngram.txt
