java -jar RankLib-2.14.jar -train ../data/experiment/before_after_train.txt -test ../data/experiment/before_after_test.txt -validate ../data/experiment/before_after_validate.txt -ranker 6 -metric2t NDCG@10 -metric2T NDCG@10 -save ../model/experiment/model_before_after.txt

Discard orig. features
Training data:	../data/experiment/before_after_train.txt
Test data:	../data/experiment/before_after_test.txt
Validation data:	../data/experiment/before_after_validate.txt
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	NDCG@10
Test metric:	NDCG@10
Feature normalization: No
Model file: ../model/experiment/model_before_after.txt

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Min leaf support: 1
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data

Reading feature file [../data/experiment/before_after_train.txt]... [Done.]            
(152 ranked lists, 7600 entries read)
Reading feature file [../data/experiment/before_after_validate.txt]... [Done.]            
(75 ranked lists, 3750 entries read)
Reading feature file [../data/experiment/before_after_test.txt]... [Done.]            
(77 ranked lists, 3850 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | NDCG@10-T | NDCG@10-V | 
---------------------------------
554     | 0.8038    | 0.6824    | 
555     | 0.8041    | 0.6824    | 
556     | 0.8045    | 0.6824    | 
557     | 0.8044    | 0.6818    | 
558     | 0.8047    | 0.6817    | 
559     | 0.8048    | 0.6823    | 
560     | 0.805     | 0.6824    | 
561     | 0.805     | 0.6823    | 
562     | 0.8059    | 0.6824    | 
563     | 0.8056    | 0.6812    | 
564     | 0.8057    | 0.6811    | 
565     | 0.8061    | 0.6811    | 
566     | 0.806     | 0.6819    | 
567     | 0.8058    | 0.6809    | 
568     | 0.8056    | 0.682     | 
569     | 0.8052    | 0.682     | 
570     | 0.8058    | 0.6819    | 
571     | 0.8057    | 0.682     | 
572     | 0.8057    | 0.6821    | 
573     | 0.8057    | 0.6821    | 
574     | 0.8056    | 0.682     | 
575     | 0.8058    | 0.6821    | 
576     | 0.806     | 0.6823    | 
577     | 0.8066    | 0.6822    | 
578     | 0.8064    | 0.683     | 
579     | 0.8068    | 0.6835    | 
580     | 0.807     | 0.6835    | 
581     | 0.8077    | 0.6838    | 
582     | 0.8095    | 0.6842    | 
583     | 0.8087    | 0.684     | 
584     | 0.8089    | 0.6833    | 
585     | 0.8093    | 0.6839    | 
586     | 0.8092    | 0.6833    | 
587     | 0.8088    | 0.6841    | 
588     | 0.8091    | 0.6841    | 
589     | 0.8092    | 0.6842    | 
590     | 0.8093    | 0.6841    | 
591     | 0.8092    | 0.6842    | 
592     | 0.8087    | 0.6845    | 
593     | 0.8088    | 0.6846    | 
594     | 0.8087    | 0.6838    | 
595     | 0.8087    | 0.6838    | 
596     | 0.8094    | 0.6846    | 
597     | 0.8092    | 0.6839    | 
598     | 0.8089    | 0.6841    | 
599     | 0.8087    | 0.6845    | 
600     | 0.8093    | 0.6848    | 
601     | 0.8091    | 0.6841    | 
602     | 0.8091    | 0.6841    | 
603     | 0.8094    | 0.6838    | 
604     | 0.8089    | 0.6839    | 
605     | 0.8085    | 0.6843    | 
606     | 0.8085    | 0.6843    | 
607     | 0.8087    | 0.6835    | 
608     | 0.809     | 0.6835    | 
609     | 0.8089    | 0.6845    | 
610     | 0.8093    | 0.6843    | 
611     | 0.8087    | 0.6849    | 
612     | 0.8084    | 0.6855    | 
613     | 0.8085    | 0.6859    | 
614     | 0.8085    | 0.6859    | 
615     | 0.8086    | 0.6859    | 
616     | 0.8088    | 0.6862    | 
617     | 0.8091    | 0.6862    | 
618     | 0.8088    | 0.6862    | 
619     | 0.8097    | 0.6868    | 
620     | 0.8099    | 0.6869    | 
621     | 0.8098    | 0.6854    | 
622     | 0.8098    | 0.6854    | 
623     | 0.8099    | 0.6852    | 
624     | 0.8108    | 0.6851    | 
625     | 0.8109    | 0.6851    | 
626     | 0.8107    | 0.6852    | 
627     | 0.8113    | 0.6861    | 
628     | 0.8113    | 0.6873    | 
629     | 0.8113    | 0.6878    | 
630     | 0.8119    | 0.6876    | 
631     | 0.812     | 0.6866    | 
632     | 0.8124    | 0.6873    | 
633     | 0.8124    | 0.6857    | 
634     | 0.8125    | 0.6854    | 
635     | 0.8128    | 0.685     | 
636     | 0.8126    | 0.6849    | 
637     | 0.8127    | 0.6854    | 
638     | 0.8128    | 0.6855    | 
639     | 0.8127    | 0.6856    | 
640     | 0.813     | 0.6869    | 
641     | 0.813     | 0.6857    | 
642     | 0.8129    | 0.6853    | 
643     | 0.8131    | 0.6854    | 
644     | 0.8134    | 0.6854    | 
645     | 0.8133    | 0.6852    | 
646     | 0.8134    | 0.6852    | 
647     | 0.8138    | 0.6851    | 
648     | 0.8133    | 0.6854    | 
649     | 0.8134    | 0.6855    | 
650     | 0.8136    | 0.6855    | 
651     | 0.8139    | 0.6855    | 
652     | 0.8142    | 0.6854    | 
653     | 0.814     | 0.6847    | 
654     | 0.8135    | 0.6842    | 
655     | 0.8143    | 0.6858    | 
656     | 0.8137    | 0.6853    | 
657     | 0.8136    | 0.6859    | 
658     | 0.8148    | 0.6863    | 
659     | 0.8146    | 0.6856    | 
660     | 0.8151    | 0.6852    | 
661     | 0.8158    | 0.6857    | 
662     | 0.8157    | 0.6852    | 
663     | 0.8158    | 0.685     | 
664     | 0.8158    | 0.6859    | 
665     | 0.8151    | 0.6867    | 
666     | 0.8163    | 0.6858    | 
667     | 0.8162    | 0.6857    | 
668     | 0.8158    | 0.6855    | 
669     | 0.816     | 0.6851    | 
670     | 0.8163    | 0.6835    | 
671     | 0.8165    | 0.6813    | 
672     | 0.8164    | 0.681     | 
673     | 0.8167    | 0.681     | 
674     | 0.8172    | 0.6811    | 
675     | 0.8172    | 0.6835    | 
676     | 0.8175    | 0.6851    | 
677     | 0.817     | 0.6848    | 
678     | 0.817     | 0.6837    | 
679     | 0.8176    | 0.6838    | 
680     | 0.8174    | 0.6851    | 
681     | 0.8176    | 0.6851    | 
682     | 0.8179    | 0.6834    | 
683     | 0.8178    | 0.6834    | 
684     | 0.8176    | 0.6831    | 
685     | 0.8179    | 0.6845    | 
686     | 0.8178    | 0.6845    | 
687     | 0.818     | 0.6849    | 
688     | 0.8182    | 0.685     | 
689     | 0.8182    | 0.6832    | 
690     | 0.8186    | 0.6838    | 
691     | 0.8185    | 0.684     | 
692     | 0.8185    | 0.6841    | 
693     | 0.8191    | 0.6841    | 
694     | 0.8192    | 0.6848    | 
695     | 0.8195    | 0.6848    | 
696     | 0.8193    | 0.6847    | 
697     | 0.8197    | 0.6846    | 
698     | 0.8198    | 0.6851    | 
699     | 0.8199    | 0.685     | 
700     | 0.82      | 0.6848    | 
701     | 0.8201    | 0.6848    | 
702     | 0.8198    | 0.6843    | 
703     | 0.8199    | 0.6845    | 
704     | 0.8198    | 0.6845    | 
705     | 0.8202    | 0.6838    | 
706     | 0.8201    | 0.6845    | 
707     | 0.8202    | 0.6843    | 
708     | 0.8201    | 0.6842    | 
709     | 0.8201    | 0.6842    | 
710     | 0.8202    | 0.6837    | 
711     | 0.8198    | 0.6803    | 
712     | 0.8203    | 0.6805    | 
713     | 0.8201    | 0.6807    | 
714     | 0.8205    | 0.6819    | 
715     | 0.8202    | 0.6818    | 
716     | 0.8202    | 0.682     | 
717     | 0.82      | 0.682     | 
718     | 0.82      | 0.684     | 
719     | 0.8203    | 0.6841    | 
720     | 0.8195    | 0.6846    | 
721     | 0.8195    | 0.6845    | 
722     | 0.8198    | 0.6841    | 
723     | 0.8203    | 0.6839    | 
724     | 0.8205    | 0.6844    | 
725     | 0.8211    | 0.6844    | 
726     | 0.8211    | 0.6843    | 
727     | 0.8213    | 0.6841    | 
728     | 0.8216    | 0.6839    | 
729     | 0.8215    | 0.6836    | 
730     | 0.8215    | 0.6842    | 
---------------------------------
Finished sucessfully.
NDCG@10 on training data: 0.8113
NDCG@10 on validation data: 0.6878
---------------------------------
NDCG@10 on test data: 0.7375

Model saved to: ../model/experiment/model_before_after.txt
